,adm2,adm1,date_heat,mob_index_heat,holiday_heat,makeup_day_heat,location,control_day,thi_heat,t2m_heat,datetime_heat,heat_ID,date_control,mob_index_control,holiday_control,makeup_day_control,mobility_difference,day_of_week,weekend,datetime_control,t2m_control,thi_control,thi_diff,datetime,Heat Wave Duration,dur_ranking,stage,month,hw_pct,early_hw,stage_frac,heatwave_dur,mean_elev,coast,HDI_dec,popdens_dec,over60_dec,elev_1500m,baseline_mobility,mobility_diff_pct,time_x,rain_standard_control,time_y,rain_standard_heat,index
4799,anshanshi,liaoningsheng,2023-08-19,7.0176,0,0,"anshanshi, liaoningsheng",2023-08-12,33.56096215094051,30.379232,2023-08-19,fd0c682a-e231-4d6a-a4fc-576fcd3e9c0b,2023-08-12,6.7982,0,0,0.2194000000000002,5,1,2023-08-12,24.310068,25.31529579132541,8.2456663596151,2023-08-19,6.0,0.8287054063994116,5.0,8,0.9216417910447762,0,0.8333333333333334,True,171.49207690682442,0,8,7,10,0,5.3729,0.040834558618250895,2023-08-12,94.8051948051948,2023-08-19,55.84415584415584,4490
4800,fushunshi,liaoningsheng,2023-08-19,6.6378,0,0,"fushunshi, liaoningsheng",2023-08-12,30.920269217877987,28.807251,2023-08-19,0ec7f4b1-527d-4d5c-abf0-84f8191f9278,2023-08-12,6.2152,0,0,0.4226000000000001,5,1,2023-08-12,22.996922,23.52141413464384,7.398855083234146,2023-08-19,4.0,0.5620632585509379,3.0,8,0.9676616915422885,0,0.75,True,414.5935560995048,0,8,4,10,0,4.6654,0.09058172932653151,2023-08-12,84.4155844155844,2023-08-19,62.33766233766234,4491
4801,benxishi,liaoningsheng,2023-08-19,7.1933,0,0,"benxishi, liaoningsheng",2023-08-12,30.616155425306157,28.873875,2023-08-19,4f893bf6-81e4-425d-956e-53c0b3e65986,2023-08-12,6.6148,0,0,0.5785,5,1,2023-08-12,22.874985,23.350532319810693,7.2656231054954645,2023-08-19,5.0,0.7172673777123942,4.0,8,0.9415422885572139,0,0.8,True,468.78561538461537,0,8,4,10,0,4.8629999999999995,0.11895949002673248,2023-08-12,85.06493506493507,2023-08-19,40.909090909090914,4492
4802,dandongshi,liaoningsheng,2023-08-19,8.3155,0,0,"dandongshi, liaoningsheng",2023-08-12,31.780457786845503,29.752466,2023-08-19,4b1f047f-b7fa-411e-ac84-4d118493be4c,2023-08-12,7.4463,0,0,0.8692000000000002,5,1,2023-08-12,24.638535,25.631418233474268,6.149039553371235,2023-08-19,6.0,0.8287054063994116,5.0,8,0.9216417910447762,0,0.8333333333333334,True,249.12962720160832,1,8,4,10,0,5.267950000000001,0.1649977695308422,2023-08-12,82.46753246753246,2023-08-19,26.623376623376622,4493
4803,jinzhoushi,liaoningsheng,2023-08-19,6.8281,0,0,"jinzhoushi, liaoningsheng",2023-08-12,35.336656328231605,30.875757,2023-08-19,ec2413a5-91e1-4d7a-a7ec-d21a07c6881c,2023-08-12,6.3679,0,0,0.4602000000000004,5,1,2023-08-12,25.108381,26.01011993771511,9.326536390516495,2023-08-19,6.0,0.8287054063994116,5.0,8,0.9216417910447762,0,0.8333333333333334,True,80.10387776065743,1,8,6,10,0,4.91615,0.09360983696591853,2023-08-12,92.20779220779221,2023-08-19,71.42857142857143,4494
4804,yingkoushi,liaoningsheng,2023-08-19,8.0801,0,0,"yingkoushi, liaoningsheng",2023-08-12,33.410409234307586,29.961254,2023-08-19,cc94d70b-c914-449d-941e-ed1c301084fb,2023-08-12,7.709,0,0,0.3711000000000002,5,1,2023-08-12,25.116976,26.19488054567633,7.215528688631256,2023-08-19,5.0,0.7172673777123942,4.0,8,0.9415422885572139,0,0.8,True,166.3495228774162,1,8,7,10,0,5.7078,0.06501629349311472,2023-08-12,97.40259740259741,2023-08-19,68.83116883116884,4495
4805,fuxinshi,liaoningsheng,2023-08-19,7.0711,0,0,"fuxinshi, liaoningsheng",2023-08-12,33.137426079644136,30.47799,2023-08-19,2fb7c811-40df-4313-829d-e6596592d530,2023-08-12,6.7882,0,0,0.2829000000000006,5,1,2023-08-12,24.782457,25.48788508662475,7.649540993019386,2023-08-19,4.0,0.5620632585509379,3.0,8,0.9676616915422885,0,0.75,True,204.80867158671583,0,8,4,10,0,4.99045,0.0566882746044947,2023-08-12,88.31168831168831,2023-08-19,81.81818181818183,4496
4806,liaoyangshi,liaoningsheng,2023-08-19,6.7656,0,0,"liaoyangshi, liaoningsheng",2023-08-12,34.16289151134038,30.57244,2023-08-19,7dd0b273-344b-4f8c-a799-2f5079f98c15,2023-08-12,6.6315,0,0,0.1341000000000001,5,1,2023-08-12,23.689295,24.44220943960631,9.720682071734075,2023-08-19,5.0,0.7172673777123942,4.0,8,0.9415422885572139,0,0.8,True,163.93161573249282,0,8,7,10,0,5.2463999999999995,0.02556038426349499,2023-08-12,92.85714285714286,2023-08-19,55.84415584415584,4497
4807,panjinshi,liaoningsheng,2023-08-19,7.8154,0,0,"panjinshi, liaoningsheng",2023-08-12,36.32880316840282,31.25301,2023-08-19,d7f2bfed-bef8-4b52-b2fa-cccc05fb6d3d,2023-08-12,7.5725,0,0,0.2429000000000005,5,1,2023-08-12,25.745525,27.164906429445555,9.163896738957266,2023-08-19,6.0,0.8287054063994116,5.0,8,0.9216417910447762,0,0.8333333333333334,True,2.989656381486676,1,8,7,9,0,5.662100000000001,0.04289927765316764,2023-08-12,89.6103896103896,2023-08-19,70.12987012987013,4498
4808,zhaoyangshi,liaoningsheng,2023-08-19,7.9735,0,0,"zhaoyangshi, liaoningsheng",2023-08-12,32.42357895976369,31.407368,2023-08-19,adab1b9f-3312-47c6-bc30-c552376e1503,2023-08-12,7.3953,0,0,0.5781999999999998,5,1,2023-08-12,24.131817,24.42044289328839,8.0031360664753,2023-08-19,5.0,0.7172673777123942,5.0,8,0.9216417910447762,0,1.0,True,458.8917055960276,0,8,4,9,0,5.287050000000001,0.10936155322911638,2023-08-12,98.7012987012987,2023-08-19,75.32467532467533,4499
4809,huludaoshi,liaoningsheng,2023-08-19,7.9121,0,0,"huludaoshi, liaoningsheng",2023-08-12,34.239580745918474,30.187664,2023-08-19,44be7956-5b25-43a7-ba48-f965b3c84743,2023-08-12,7.0111,0,0,0.9009999999999998,5,1,2023-08-12,23.838097,24.498393088826333,9.74118765709214,2023-08-19,6.0,0.8287054063994116,5.0,8,0.9216417910447762,0,0.8333333333333334,True,225.80561514195583,1,8,5,10,0,5.1638,0.17448390720012388,2023-08-12,99.35064935064936,2023-08-19,68.18181818181817,4500
4810,jinanshi,shandongsheng,2023-08-19,7.6416,0,0,"jinanshi, shandongsheng",2023-08-12,37.11418195402245,32.231503,2023-08-19,0c1ec1cd-9035-4cda-a864-be848717a8d4,2023-08-12,7.2302,0,0,0.4114000000000004,5,1,2023-08-12,28.213406,31.98432860609653,5.12985334792592,2023-08-19,3.0,0.3423133504965061,3.0,8,0.9676616915422885,0,1.0,False,163.45654224498043,0,6,10,7,0,5.49085,0.07492464736789393,2023-08-12,92.85714285714286,2023-08-19,79.22077922077922,4501
4811,dongyingshi,shandongsheng,2023-08-19,8.497,0,0,"dongyingshi, shandongsheng",2023-08-12,38.860618735599786,32.547916,2023-08-19,206cc375-bb08-4cf1-8f9d-8d5111226aaa,2023-08-12,8.0616,0,0,0.4353999999999995,5,1,2023-08-12,28.94219,34.82626594285469,4.034352792745096,2023-08-19,2.0,0.11134608311879367,2.0,8,0.9838308457711443,0,1.0,False,4.223221816137194,1,6,6,7,0,6.1046,0.07132326442354937,2023-08-12,94.8051948051948,2023-08-19,81.16883116883116,4502
4812,weihaishi,shandongsheng,2023-08-19,9.0906,0,0,"weihaishi, shandongsheng",2023-07-22,35.51280396745743,31.785635,2023-08-19,6474b9ab-93d8-4860-984c-6b68778c34f7,2023-07-22,8.5554,0,0,0.5351999999999997,5,1,2023-07-22,26.818703,30.376189659978753,5.136614307478677,2023-08-19,4.0,0.5620632585509379,3.0,7,0.9676616915422885,0,0.75,True,63.07544199564059,1,6,8,10,0,5.368,0.09970193740685537,2023-07-22,92.20779220779221,2023-08-19,61.68831168831169,4503
4813,dezhoushi,shandongsheng,2023-08-19,8.193,0,0,"dezhoushi, shandongsheng",2023-08-12,39.04457703559401,32.349033,2023-08-19,92b4ca6e-6f1d-4c92-907d-57d3bca7d7e2,2023-08-12,8.1288,0,0,0.0641999999999995,5,1,2023-08-12,29.225975,33.51981485241398,5.52476218318003,2023-08-19,3.0,0.3423133504965061,3.0,8,0.9676616915422885,0,1.0,False,21.072932580538023,0,6,8,8,0,5.448,0.011784140969162901,2023-08-12,97.40259740259741,2023-08-19,86.36363636363636,4504
4814,liuzhoushi,guangxizhuangzuzizhiqu,2023-08-19,6.6293,0,0,"liuzhoushi, guangxizhuangzuzizhiqu",2023-07-15,38.48880779277817,31.87909,2023-08-19,96de65e8-2b75-4306-af63-fb689cb504e5,2023-07-15,6.8359,0,0,-0.2065999999999999,5,1,2023-07-15,32.073498,36.49786721001401,1.9909405827641606,2023-08-19,2.0,0.11134608311879367,2.0,7,0.9838308457711443,0,1.0,False,350.26236298217725,0,2,5,4,0,5.09525,-0.040547568814091536,2023-07-15,12.337662337662337,2023-08-19,50.0,4505
4815,guilinshi,guangxizhuangzuzizhiqu,2023-08-19,7.2819,0,0,"guilinshi, guangxizhuangzuzizhiqu",2023-06-17,36.05821569327785,31.50605,2023-08-19,71a83535-f7f9-475a-a928-8ac1d1885368,2023-06-17,6.7605,0,0,0.5213999999999999,5,1,2023-06-17,27.556774,30.89352512844424,5.164690564833613,2023-08-19,3.0,0.3423133504965061,3.0,6,0.9676616915422885,0,1.0,False,518.6884165661891,0,2,4,7,0,5.038399999999999,0.10348523340743092,2023-06-17,72.07792207792207,2023-08-19,29.22077922077922,4506
4816,wuzhoushi,guangxizhuangzuzizhiqu,2023-08-19,7.1865,0,0,"wuzhoushi, guangxizhuangzuzizhiqu",2023-08-12,40.19766276300857,31.102589,2023-08-19,41507421-b6ce-4c4d-9b90-0583df3009ec,2023-08-12,7.108,0,0,0.0785,5,1,2023-08-12,30.195766,36.38035205794512,3.8173107050634556,2023-08-19,2.0,0.11134608311879367,2.0,8,0.9838308457711443,0,1.0,False,217.95330374445209,0,2,5,4,0,4.81665,0.01629763424786937,2023-08-12,55.1948051948052,2023-08-19,79.87012987012987,4507
4817,hezhoushi,guangxizhuangzuzizhiqu,2023-08-19,7.0498,0,0,"hezhoushi, guangxizhuangzuzizhiqu",2023-08-12,38.09237057019493,31.28615,2023-08-19,42f7424c-6ed9-4a8f-8768-9d756c29ab53,2023-08-12,6.9646,0,0,0.0852000000000003,5,1,2023-08-12,30.132154,36.039228387952086,2.053142182242844,2023-08-19,2.0,0.11134608311879367,2.0,8,0.9838308457711443,0,1.0,False,369.1837035054857,0,2,4,4,0,4.8239,0.017662057671178986,2023-08-12,57.7922077922078,2023-08-19,59.09090909090909,4508
4818,sanyashi,hainansheng,2023-08-19,7.3565,0,0,"sanyashi, hainansheng",2023-08-12,39.13613366021054,31.006342,2023-08-19,ccc6f99b-e7ad-490b-926b-68008cac01c5,2023-08-12,7.4705,0,0,-0.1140000000000007,5,1,2023-08-12,29.124361,34.50415072970924,4.631982930501302,2023-08-19,3.0,0.3423133504965061,2.0,8,0.9838308457711443,0,0.6666666666666666,False,188.1429794520548,1,7,8,1,0,6.298,-0.018100984439504714,2023-08-12,94.8051948051948,2023-08-19,51.94805194805194,4509
4819,wuzhishanshi,hainansheng,2023-08-19,5.5072,0,0,"wuzhishanshi, hainansheng",2023-08-12,35.69341559159132,30.318604,2023-08-19,324bce17-29e1-4081-a822-20c3dae15042,2023-08-12,5.5122,0,0,-0.0049999999999998,5,1,2023-08-12,27.04586,30.61563588787767,5.077779703713649,2023-08-19,2.0,0.11134608311879367,2.0,8,0.9838308457711443,0,1.0,False,617.3255484784147,0,7,3,2,0,4.04055,-0.001237455296927349,2023-08-12,91.55844155844156,2023-08-19,52.5974025974026,4510
4820,wanningshi,hainansheng,2023-08-19,7.7188,0,0,"wanningshi, hainansheng",2023-08-12,40.16158025621796,32.12908,2023-08-19,ca655fa8-2d43-45d8-8c17-4ebf77c258da,2023-08-12,8.0198,0,0,-0.3010000000000001,5,1,2023-08-12,29.542688,35.04575019873287,5.115830057485091,2023-08-19,3.0,0.3423133504965061,3.0,8,0.9676616915422885,0,1.0,False,123.2136678200692,1,7,6,5,0,5.61085,-0.05364606075728278,2023-08-12,57.14285714285714,2023-08-19,64.93506493506493,4511
4821,dongfangshi,hainansheng,2023-08-19,7.3362,0,0,"dongfangshi, hainansheng",2023-08-12,39.3240433367192,31.558468,2023-08-19,43835ee8-c297-4b57-a7dc-900fd24d1a80,2023-08-12,7.5188,0,0,-0.1825999999999998,5,1,2023-08-12,29.156448,34.54544648221495,4.778596854504251,2023-08-19,2.0,0.11134608311879367,2.0,8,0.9838308457711443,0,1.0,False,158.94325481798714,1,7,5,2,0,5.84535,-0.031238505820866125,2023-08-12,87.01298701298701,2023-08-19,35.714285714285715,4512
4822,changjianglizuzizhixian,hainansheng,2023-08-19,7.4093,0,0,"changjianglizuzizhixian, hainansheng",2023-08-12,38.43734741210941,31.646395,2023-08-19,68749534-ac0c-4a01-a673-b7027b0b14d0,2023-08-12,7.38,0,0,0.0293000000000001,5,1,2023-08-12,28.767271,33.67635052482537,4.760996887284044,2023-08-19,2.0,0.11134608311879367,2.0,8,0.9838308457711443,0,1.0,False,270.93070308548306,1,7,4,2,0,5.0268,0.005828757857881774,2023-08-12,83.76623376623377,2023-08-19,48.701298701298704,4513
4823,ledonglizuzizhixian,hainansheng,2023-08-19,8.2414,0,0,"ledonglizuzizhixian, hainansheng",2023-08-12,37.54498811752081,30.441246,2023-08-19,6595c945-1570-4519-bd34-4d96205ab5ff,2023-08-12,8.3073,0,0,-0.0658999999999991,5,1,2023-08-12,28.290262,33.09889098842233,4.446097129098476,2023-08-19,3.0,0.3423133504965061,2.0,8,0.9838308457711443,0,0.6666666666666666,False,288.1294014084507,1,7,4,3,0,5.545249999999999,-0.011884044903295452,2023-08-12,94.8051948051948,2023-08-19,40.25974025974026,4514
4824,lingshuilizuzizhixian,hainansheng,2023-08-19,7.8236,0,0,"lingshuilizuzizhixian, hainansheng",2023-08-12,39.15592768835647,31.525595,2023-08-19,70d2a74e-35ed-48af-a6b6-45fde6e10db8,2023-08-12,8.1622,0,0,-0.3386000000000004,5,1,2023-08-12,28.792616,34.00783781021364,5.148089878142834,2023-08-19,3.0,0.3423133504965061,3.0,8,0.9676616915422885,0,1.0,False,180.42203898050977,1,7,7,3,0,5.51365,-0.06141122486918836,2023-08-12,77.92207792207793,2023-08-19,62.98701298701299,4515
4825,baotinglizumiaozuzizhixian,hainansheng,2023-08-19,7.2208,0,0,"baotinglizumiaozuzizhixian, hainansheng",2023-08-12,37.8537926478693,31.138042,2023-08-19,ee63d273-1d76-4afc-8388-0a84a8685bdc,2023-08-12,7.1642,0,0,0.0565999999999995,5,1,2023-08-12,28.140123,32.68642416300136,5.167368484867936,2023-08-19,3.0,0.3423133504965061,3.0,8,0.9676616915422885,0,1.0,False,314.91472868217056,0,7,4,3,0,5.055249999999999,0.011196281093912172,2023-08-12,89.6103896103896,2023-08-19,57.7922077922078,4516
4830,qinhuangdaoshi,hebeisheng,2023-08-20,8.4014,0,0,"qinhuangdaoshi, hebeisheng",2023-08-06,33.318183492370785,28.55156,2023-08-20,6f7d7073-da07-4c27-840a-55deb8e1380e,2023-08-06,8.5764,0,0,-0.1749999999999989,6,1,2023-08-06,28.26898,28.794845139899262,4.523338352471523,2023-08-20,7.0,0.9087899963221773,7.0,8,0.9088930348258707,0,1.0,True,234.2216303061052,1,4,7,9,0,4.921,-0.0355618776671406,2023-08-06,4.220779220779221,2023-08-20,83.76623376623377,4517
4831,cangzhoushi,hebeisheng,2023-08-20,7.4335,0,0,"cangzhoushi, hebeisheng",2023-08-13,38.327933718525614,31.504845,2023-08-20,0ae683d6-50c7-4cd5-98d7-0e3de15b1cf9,2023-08-13,7.7416,0,0,-0.3080999999999996,6,1,2023-08-13,31.166557,35.593838046084954,2.7340956724406595,2023-08-20,4.0,0.5620632585509379,4.0,8,0.9676616915422885,0,1.0,True,9.587806967447174,1,4,8,7,0,5.24365,-0.05875678201252937,2023-08-13,68.18181818181817,2023-08-20,92.85714285714286,4518
4832,hengshuishi,hebeisheng,2023-08-20,7.0876,0,0,"hengshuishi, hebeisheng",2023-08-06,39.00542071216,32.594044,2023-08-20,8749608e-8c6d-4125-9d4f-ff6503632792,2023-08-06,7.8324,0,0,-0.7447999999999997,6,1,2023-08-06,30.402119,32.95057447153184,6.054846240628166,2023-08-20,4.0,0.5620632585509379,4.0,8,0.9676616915422885,0,1.0,True,22.859201348969112,0,4,8,8,0,4.89235,-0.15223767718989845,2023-08-06,61.68831168831169,2023-08-20,90.25974025974025,4519
4833,shenyangshi,liaoningsheng,2023-08-20,7.0679,0,0,"shenyangshi, liaoningsheng",2023-08-13,35.79545199190894,31.511354,2023-08-20,5e2c6d37-3bb1-437d-b53c-76fece029dad,2023-08-13,6.2593,0,0,0.8086000000000002,6,1,2023-08-13,25.267048,26.351363929542373,9.444088062366568,2023-08-20,6.0,0.8287054063994116,6.0,8,0.9216417910447762,0,1.0,True,61.649313982861955,0,8,9,9,0,5.0655,0.15962886190899225,2023-08-13,96.75324675324676,2023-08-20,57.14285714285714,4520
4834,dalianshi,liaoningsheng,2023-08-20,7.2632,0,0,"dalianshi, liaoningsheng",2023-08-13,32.98603144187543,28.727633,2023-08-20,b1f81589-5d53-46c9-ba98-ac62e441608d,2023-08-13,6.7481,0,0,0.5151000000000003,6,1,2023-08-13,25.93183,27.78017728290864,5.205854158966794,2023-08-20,5.0,0.7172673777123942,5.0,8,0.9415422885572139,0,1.0,True,79.42074354252725,1,8,8,9,0,5.08805,0.10123721268462384,2023-08-13,100.0,2023-08-20,80.51948051948052,4521
4835,anshanshi,liaoningsheng,2023-08-20,6.8917,0,0,"anshanshi, liaoningsheng",2023-08-13,33.95621417731732,29.69267,2023-08-20,fd0c682a-e231-4d6a-a4fc-576fcd3e9c0b,2023-08-13,6.0325,0,0,0.8592000000000004,6,1,2023-08-13,23.851715,24.78812528088681,9.168088896430511,2023-08-20,6.0,0.8287054063994116,6.0,8,0.9216417910447762,0,1.0,True,171.49207690682442,0,8,7,10,0,5.251049999999999,0.16362441797354824,2023-08-13,100.0,2023-08-20,70.77922077922078,4522
4836,fushunshi,liaoningsheng,2023-08-20,6.5321,0,0,"fushunshi, liaoningsheng",2023-08-13,31.294114672577003,28.852167,2023-08-20,0ec7f4b1-527d-4d5c-abf0-84f8191f9278,2023-08-13,5.2898,0,0,1.2423000000000002,6,1,2023-08-13,21.190773,21.917344153780675,9.376770518796327,2023-08-20,4.0,0.5620632585509379,4.0,8,0.9676616915422885,0,1.0,True,414.5935560995048,0,8,4,10,0,4.52585,0.2744898748301424,2023-08-13,100.0,2023-08-20,57.14285714285714,4523
4837,benxishi,liaoningsheng,2023-08-20,7.0991,0,0,"benxishi, liaoningsheng",2023-08-13,30.031607592547417,28.059847,2023-08-20,4f893bf6-81e4-425d-956e-53c0b3e65986,2023-08-13,5.5399,0,0,1.5591999999999997,6,1,2023-08-13,21.00381,21.73617488206039,8.295432710487027,2023-08-20,5.0,0.7172673777123942,5.0,8,0.9415422885572139,0,1.0,True,468.78561538461537,0,8,4,10,0,4.733700000000001,0.32938293512474376,2023-08-13,100.0,2023-08-20,53.246753246753244,4524
4838,dandongshi,liaoningsheng,2023-08-20,8.0889,0,0,"dandongshi, liaoningsheng",2023-08-13,30.81236287697712,28.117931,2023-08-20,4b1f047f-b7fa-411e-ac84-4d118493be4c,2023-08-13,6.1938,0,0,1.8951,6,1,2023-08-13,22.869837,23.777099473059774,7.0352634039173445,2023-08-20,6.0,0.8287054063994116,6.0,8,0.9216417910447762,0,1.0,True,249.12962720160832,1,8,4,10,0,5.1155,0.370462320398788,2023-08-13,100.0,2023-08-20,46.75324675324675,4525
4839,jinzhoushi,liaoningsheng,2023-08-20,6.7894,0,0,"jinzhoushi, liaoningsheng",2023-08-13,35.72887423681838,31.31152,2023-08-20,ec2413a5-91e1-4d7a-a7ec-d21a07c6881c,2023-08-13,6.9939,0,0,-0.2045000000000003,6,1,2023-08-13,28.592693,30.18590760609464,5.542966630723736,2023-08-20,6.0,0.8287054063994116,6.0,8,0.9216417910447762,0,1.0,True,80.10387776065743,1,8,6,10,0,4.82245,-0.04240583106097529,2023-08-13,78.57142857142857,2023-08-20,68.18181818181817,4526
4840,yingkoushi,liaoningsheng,2023-08-20,7.903,0,0,"yingkoushi, liaoningsheng",2023-08-13,33.141889085282834,29.005926,2023-08-20,cc94d70b-c914-449d-941e-ed1c301084fb,2023-08-13,7.1016,0,0,0.8013999999999992,6,1,2023-08-13,23.89625,24.700579142069355,8.44130994321348,2023-08-20,5.0,0.7172673777123942,5.0,8,0.9415422885572139,0,1.0,True,166.3495228774162,1,8,7,10,0,5.56215,0.14408097588162838,2023-08-13,100.0,2023-08-20,81.81818181818183,4527
4841,fuxinshi,liaoningsheng,2023-08-20,7.1214,0,0,"fuxinshi, liaoningsheng",2023-08-13,33.88618748982751,31.293121,2023-08-20,2fb7c811-40df-4313-829d-e6596592d530,2023-08-13,7.2138,0,0,-0.0923999999999996,6,1,2023-08-13,27.918259,29.220234680175825,4.665952809651689,2023-08-20,4.0,0.5620632585509379,4.0,8,0.9676616915422885,0,1.0,True,204.80867158671583,0,8,4,10,0,4.8924,-0.018886436104979067,2023-08-13,65.5844155844156,2023-08-20,53.896103896103895,4528
4842,liaoyangshi,liaoningsheng,2023-08-20,6.6362,0,0,"liaoyangshi, liaoningsheng",2023-08-13,34.78906859493125,30.360506,2023-08-20,7dd0b273-344b-4f8c-a799-2f5079f98c15,2023-08-13,5.9827,0,0,0.6534999999999993,6,1,2023-08-13,22.626766,23.3607170652237,11.428351529707552,2023-08-20,5.0,0.7172673777123942,5.0,8,0.9415422885572139,0,1.0,True,163.93161573249282,0,8,7,10,0,5.1438,0.12704615264979185,2023-08-13,100.0,2023-08-20,66.88311688311688,4529
4843,panjinshi,liaoningsheng,2023-08-20,7.7104,0,0,"panjinshi, liaoningsheng",2023-08-13,37.36204998413305,31.147028,2023-08-20,d7f2bfed-bef8-4b52-b2fa-cccc05fb6d3d,2023-08-13,7.6639,0,0,0.0464999999999999,6,1,2023-08-13,26.874048,28.52835000927911,8.833699974853943,2023-08-20,6.0,0.8287054063994116,6.0,8,0.9216417910447762,0,1.0,True,2.989656381486676,1,8,7,9,0,5.5097000000000005,0.008439660961576837,2023-08-13,95.45454545454545,2023-08-20,73.37662337662337,4530
4844,huludaoshi,liaoningsheng,2023-08-20,7.8869,0,0,"huludaoshi, liaoningsheng",2023-08-06,32.88121345229018,29.213337,2023-08-20,44be7956-5b25-43a7-ba48-f965b3c84743,2023-08-06,8.3563,0,0,-0.4693999999999994,6,1,2023-08-06,26.33735,26.631484023769534,6.249729428520649,2023-08-20,6.0,0.8287054063994116,6.0,8,0.9216417910447762,0,1.0,True,225.80561514195583,1,8,5,10,0,5.09,-0.09222003929273072,2023-08-06,7.142857142857142,2023-08-20,70.12987012987013,4531
4845,mudanjiangshi,heilongjiangsheng,2023-08-20,6.7627,0,0,"mudanjiangshi, heilongjiangsheng",2023-08-13,28.436166225335572,27.050991,2023-08-20,968554a5-38f8-4539-80b1-538ed06266b2,2023-08-13,6.4025,0,0,0.3601999999999998,6,1,2023-08-13,22.086836,22.497559995732793,5.9386062296027795,2023-08-20,2.0,0.11134608311879367,1.0,8,0.9875621890547264,0,0.5,False,521.6085302520876,0,3,2,10,0,4.53155,0.079487151195507,2023-08-13,75.97402597402598,2023-08-20,44.8051948051948,4532
4846,weihaishi,shandongsheng,2023-08-20,8.6893,0,0,"weihaishi, shandongsheng",2023-08-06,34.54473404657276,30.968077,2023-08-20,6474b9ab-93d8-4860-984c-6b68778c34f7,2023-08-06,8.7506,0,0,-0.061300000000001,6,1,2023-08-06,27.211725,30.08380750972762,4.460926536845143,2023-08-20,4.0,0.5620632585509379,4.0,8,0.9676616915422885,0,1.0,True,63.07544199564059,1,6,8,10,0,5.01365,-0.012226621323786263,2023-08-06,87.66233766233766,2023-08-20,60.3896103896104,4533
4847,sanyashi,hainansheng,2023-08-20,7.2128,0,0,"sanyashi, hainansheng",2023-08-13,38.19926266140412,30.401402,2023-08-20,ccc6f99b-e7ad-490b-926b-68008cac01c5,2023-08-13,7.322,0,0,-0.1092000000000004,6,1,2023-08-13,29.856705,36.56251814100481,1.6367445203993114,2023-08-20,3.0,0.3423133504965061,3.0,8,0.9838308457711443,0,1.0,False,188.1429794520548,1,7,8,1,0,6.2334499999999995,-0.017518388693259817,2023-08-13,75.97402597402598,2023-08-20,54.54545454545454,4534
4848,ledonglizuzizhixian,hainansheng,2023-08-20,8.208,0,0,"ledonglizuzizhixian, hainansheng",2023-08-13,37.03787291996067,30.188393,2023-08-20,6595c945-1570-4519-bd34-4d96205ab5ff,2023-08-13,8.3783,0,0,-0.1702999999999992,6,1,2023-08-13,29.14857,34.94921935550754,2.088653564453132,2023-08-20,3.0,0.3423133504965061,3.0,8,0.9838308457711443,0,1.0,False,288.1294014084507,1,7,4,3,0,5.56145,-0.030621510577277366,2023-08-13,85.71428571428571,2023-08-20,59.09090909090909,4535
4850,mudanjiangshi,heilongjiangsheng,2023-08-21,6.9679,0,0,"mudanjiangshi, heilongjiangsheng",2023-08-14,28.472615633255437,27.220081,2023-08-21,968554a5-38f8-4539-80b1-538ed06266b2,2023-08-14,6.8982,0,0,0.0697000000000001,0,0,2023-08-14,21.05343,21.438232283306977,7.03438334994846,2023-08-21,2.0,0.11134608311879367,2.0,8,0.9875621890547264,0,1.0,False,521.6085302520876,0,3,2,10,0,5.11875,0.013616605616605635,2023-08-14,80.51948051948052,2023-08-21,74.67532467532467,4536
